trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
24311695-WBS 23_24-33447,08:44:00,08:44:00,317803,1,0,0
24311695-WBS 23_24-33447,08:45:00,08:45:00,317804,2,0,0
24311695-WBS 23_24-33447,08:46:00,08:46:00,310244,3,0,0
24311695-WBS 23_24-33447,08:47:00,08:47:00,310245,4,0,0
24311695-WBS 23_24-33447,08:48:00,08:48:00,310248,5,0,0
24311695-WBS 23_24-33447,08:49:00,08:49:00,310249,6,0,0
24311695-WBS 23_24-33447,08:50:00,08:50:00,310807,7,0,0
24311695-WBS 23_24-33447,08:50:00,08:50:00,317820,8,0,0
24311695-WBS 23_24-33447,08:51:00,08:51:00,312793,9,0,0
24311695-WBS 23_24-33447,08:53:00,08:53:00,310804,10,0,0
24311695-WBS 23_24-33447,08:54:00,08:54:00,310802,11,0,0
24311695-WBS 23_24-33447,08:55:00,08:55:00,312781,12,0,0
24311695-WBS 23_24-33447,08:56:00,08:56:00,312782,13,0,0
24311695-WBS 23_24-33447,08:57:00,08:57:00,310089,14,0,0
24311695-WBS 23_24-33447,09:02:00,09:02:00,318074,15,0,0
24311695-WBS 23_24-33447,09:04:00,09:04:00,310565,16,0,0
24311695-WBS 23_24-33447,09:07:00,09:07:00,310073,17,0,0
24311695-WBS 23_24-33447,09:08:00,09:08:00,310579,18,0,0
24311695-WBS 23_24-33447,09:09:00,09:09:00,310580,19,0,0
24311695-WBS 23_24-33447,09:10:00,09:10:00,310076,20,0,0
24311695-WBS 23_24-33447,09:13:00,09:13:00,310575,21,0,0
24311695-WBS 23_24-33447,09:14:00,09:14:00,310360,22,0,0
24311695-WBS 23_24-33447,09:14:00,09:14:00,311892,23,0,0
24311695-WBS 23_24-33447,09:15:00,09:15:00,310356,24,0,0
24311695-WBS 23_24-33447,09:15:00,09:15:00,311893,25,0,0
24311695-WBS 23_24-33447,09:16:00,09:16:00,310358,26,0,0
24311695-WBS 23_24-33447,09:17:00,09:17:00,313678,27,0,0
24311695-WBS 23_24-33447,09:18:00,09:18:00,313679,28,0,0
24311695-WBS 23_24-33447,09:20:00,09:20:00,313680,29,0,0
24311695-WBS 23_24-33447,09:20:00,09:20:00,310122,30,0,0
24311695-WBS 23_24-33447,09:25:00,09:25:00,313581,31,0,0
24311695-WBS 23_24-33447,09:26:00,09:26:00,313580,32,0,0
24311695-WBS 23_24-33447,09:27:00,09:27:00,313579,33,0,0
24311695-WBS 23_24-33447,09:27:00,09:27:00,311203,34,1,0
24311696-WBS 23_24-33447,09:13:00,09:13:00,317803,1,0,0
24311696-WBS 23_24-33447,09:14:00,09:14:00,317804,2,0,0
24311696-WBS 23_24-33447,09:15:00,09:15:00,310244,3,0,0
24311696-WBS 23_24-33447,09:16:00,09:16:00,310245,4,0,0
24311696-WBS 23_24-33447,09:17:00,09:17:00,310248,5,0,0
24311696-WBS 23_24-33447,09:18:00,09:18:00,310249,6,0,0
24311696-WBS 23_24-33447,09:19:00,09:19:00,310807,7,0,0
24311696-WBS 23_24-33447,09:19:00,09:19:00,317820,8,0,0
24311696-WBS 23_24-33447,09:20:00,09:20:00,312793,9,0,0
24311696-WBS 23_24-33447,09:22:00,09:22:00,310804,10,0,0
24311696-WBS 23_24-33447,09:24:00,09:24:00,310802,11,0,0
24311696-WBS 23_24-33447,09:24:00,09:24:00,312781,12,0,0
24311696-WBS 23_24-33447,09:26:00,09:26:00,312782,13,0,0
24311696-WBS 23_24-33447,09:27:00,09:27:00,310089,14,0,0
24311696-WBS 23_24-33447,09:32:00,09:32:00,318074,15,0,0
24311696-WBS 23_24-33447,09:34:00,09:34:00,310565,16,0,0
24311696-WBS 23_24-33447,09:37:00,09:37:00,310073,17,0,0
24311696-WBS 23_24-33447,09:39:00,09:39:00,310579,18,0,0
24311696-WBS 23_24-33447,09:39:00,09:39:00,310580,19,0,0
24311696-WBS 23_24-33447,09:41:00,09:41:00,310076,20,0,0
24311696-WBS 23_24-33447,09:44:00,09:44:00,310575,21,0,0
24311696-WBS 23_24-33447,09:45:00,09:45:00,310360,22,0,0
24311696-WBS 23_24-33447,09:45:00,09:45:00,311892,23,0,0
24311696-WBS 23_24-33447,09:46:00,09:46:00,310356,24,0,0
24311696-WBS 23_24-33447,09:46:00,09:46:00,311893,25,0,0
24311696-WBS 23_24-33447,09:47:00,09:47:00,310358,26,0,0
24311696-WBS 23_24-33447,09:48:00,09:48:00,313678,27,0,0
24311696-WBS 23_24-33447,09:49:00,09:49:00,313679,28,0,0
24311696-WBS 23_24-33447,09:51:00,09:51:00,313680,29,1,0
24311697-WBS 23_24-33447,09:43:00,09:43:00,317803,1,0,0
24311697-WBS 23_24-33447,09:44:00,09:44:00,317804,2,0,0
24311697-WBS 23_24-33447,09:45:00,09:45:00,310244,3,0,0
24311697-WBS 23_24-33447,09:46:00,09:46:00,310245,4,0,0
24311697-WBS 23_24-33447,09:47:00,09:47:00,310248,5,0,0
24311697-WBS 23_24-33447,09:48:00,09:48:00,310249,6,0,0
24311697-WBS 23_24-33447,09:49:00,09:49:00,310807,7,0,0
24311697-WBS 23_24-33447,09:49:00,09:49:00,317820,8,0,0
24311697-WBS 23_24-33447,09:50:00,09:50:00,312793,9,0,0
24311697-WBS 23_24-33447,09:52:00,09:52:00,310804,10,0,0
24311697-WBS 23_24-33447,09:54:00,09:54:00,310802,11,0,0
24311697-WBS 23_24-33447,09:54:00,09:54:00,312781,12,0,0
24311697-WBS 23_24-33447,09:56:00,09:56:00,312782,13,0,0
24311697-WBS 23_24-33447,09:57:00,09:57:00,310089,14,0,0
24311697-WBS 23_24-33447,10:02:00,10:02:00,318074,15,0,0
24311697-WBS 23_24-33447,10:04:00,10:04:00,310565,16,0,0
24311697-WBS 23_24-33447,10:07:00,10:07:00,310073,17,0,0
24311697-WBS 23_24-33447,10:09:00,10:09:00,310579,18,0,0
24311697-WBS 23_24-33447,10:09:00,10:09:00,310580,19,0,0
24311697-WBS 23_24-33447,10:11:00,10:11:00,310076,20,0,0
24311697-WBS 23_24-33447,10:14:00,10:14:00,310575,21,0,0
24311697-WBS 23_24-33447,10:15:00,10:15:00,310360,22,0,0
24311697-WBS 23_24-33447,10:15:00,10:15:00,311892,23,0,0
24311697-WBS 23_24-33447,10:16:00,10:16:00,310356,24,0,0
24311697-WBS 23_24-33447,10:16:00,10:16:00,311893,25,0,0
24311697-WBS 23_24-33447,10:17:00,10:17:00,310358,26,0,0
24311697-WBS 23_24-33447,10:18:00,10:18:00,313678,27,0,0
24311697-WBS 23_24-33447,10:19:00,10:19:00,313679,28,0,0
24311697-WBS 23_24-33447,10:21:00,10:21:00,313680,29,0,0
24311697-WBS 23_24-33447,10:21:00,10:21:00,310122,30,0,0
24311697-WBS 23_24-33447,10:26:00,10:26:00,313581,31,0,0
24311697-WBS 23_24-33447,10:27:00,10:27:00,313580,32,0,0
24311697-WBS 23_24-33447,10:28:00,10:28:00,313579,33,0,0
24311697-WBS 23_24-33447,10:28:00,10:28:00,311203,34,1,0
24311698-WBS 23_24-33447,10:13:00,10:13:00,317803,1,0,0
24311698-WBS 23_24-33447,10:14:00,10:14:00,317804,2,0,0
24311698-WBS 23_24-33447,10:15:00,10:15:00,310244,3,0,0
24311698-WBS 23_24-33447,10:16:00,10:16:00,310245,4,0,0
24311698-WBS 23_24-33447,10:17:00,10:17:00,310248,5,0,0
24311698-WBS 23_24-33447,10:18:00,10:18:00,310249,6,0,0
24311698-WBS 23_24-33447,10:19:00,10:19:00,310807,7,0,0
24311698-WBS 23_24-33447,10:19:00,10:19:00,317820,8,0,0
24311698-WBS 23_24-33447,10:20:00,10:20:00,312793,9,0,0
24311698-WBS 23_24-33447,10:22:00,10:22:00,310804,10,0,0
24311698-WBS 23_24-33447,10:24:00,10:24:00,310802,11,0,0
24311698-WBS 23_24-33447,10:24:00,10:24:00,312781,12,0,0
24311698-WBS 23_24-33447,10:26:00,10:26:00,312782,13,0,0
24311698-WBS 23_24-33447,10:27:00,10:27:00,310089,14,0,0
24311698-WBS 23_24-33447,10:32:00,10:32:00,318074,15,0,0
24311698-WBS 23_24-33447,10:34:00,10:34:00,310565,16,0,0
24311698-WBS 23_24-33447,10:37:00,10:37:00,310073,17,0,0
24311698-WBS 23_24-33447,10:39:00,10:39:00,310579,18,0,0
24311698-WBS 23_24-33447,10:39:00,10:39:00,310580,19,0,0
24311698-WBS 23_24-33447,10:41:00,10:41:00,310076,20,0,0
24311698-WBS 23_24-33447,10:44:00,10:44:00,310575,21,0,0
24311698-WBS 23_24-33447,10:45:00,10:45:00,310360,22,0,0
24311698-WBS 23_24-33447,10:45:00,10:45:00,311892,23,0,0
24311698-WBS 23_24-33447,10:46:00,10:46:00,310356,24,0,0
24311698-WBS 23_24-33447,10:46:00,10:46:00,311893,25,0,0
24311698-WBS 23_24-33447,10:47:00,10:47:00,310358,26,0,0
24311698-WBS 23_24-33447,10:48:00,10:48:00,313678,27,0,0
24311698-WBS 23_24-33447,10:49:00,10:49:00,313679,28,0,0
24311698-WBS 23_24-33447,10:51:00,10:51:00,313680,29,1,0
24311699-WBS 23_24-33447,10:43:00,10:43:00,317803,1,0,0
24311699-WBS 23_24-33447,10:44:00,10:44:00,317804,2,0,0
24311699-WBS 23_24-33447,10:45:00,10:45:00,310244,3,0,0
24311699-WBS 23_24-33447,10:46:00,10:46:00,310245,4,0,0
24311699-WBS 23_24-33447,10:47:00,10:47:00,310248,5,0,0
24311699-WBS 23_24-33447,10:48:00,10:48:00,310249,6,0,0
24311699-WBS 23_24-33447,10:49:00,10:49:00,310807,7,0,0
24311699-WBS 23_24-33447,10:49:00,10:49:00,317820,8,0,0
24311699-WBS 23_24-33447,10:50:00,10:50:00,312793,9,0,0
24311699-WBS 23_24-33447,10:52:00,10:52:00,310804,10,0,0
24311699-WBS 23_24-33447,10:54:00,10:54:00,310802,11,0,0
24311699-WBS 23_24-33447,10:54:00,10:54:00,312781,12,0,0
24311699-WBS 23_24-33447,10:56:00,10:56:00,312782,13,0,0
24311699-WBS 23_24-33447,10:57:00,10:57:00,310089,14,0,0
24311699-WBS 23_24-33447,11:02:00,11:02:00,318074,15,0,0
24311699-WBS 23_24-33447,11:04:00,11:04:00,310565,16,0,0
24311699-WBS 23_24-33447,11:07:00,11:07:00,310073,17,0,0
24311699-WBS 23_24-33447,11:09:00,11:09:00,310579,18,0,0
24311699-WBS 23_24-33447,11:09:00,11:09:00,310580,19,0,0
24311699-WBS 23_24-33447,11:11:00,11:11:00,310076,20,0,0
24311699-WBS 23_24-33447,11:14:00,11:14:00,310575,21,0,0
24311699-WBS 23_24-33447,11:15:00,11:15:00,310360,22,0,0
24311699-WBS 23_24-33447,11:15:00,11:15:00,311892,23,0,0
24311699-WBS 23_24-33447,11:16:00,11:16:00,310356,24,0,0
24311699-WBS 23_24-33447,11:16:00,11:16:00,311893,25,0,0
24311699-WBS 23_24-33447,11:17:00,11:17:00,310358,26,0,0
24311699-WBS 23_24-33447,11:18:00,11:18:00,313678,27,0,0
24311699-WBS 23_24-33447,11:19:00,11:19:00,313679,28,0,0
24311699-WBS 23_24-33447,11:21:00,11:21:00,313680,29,0,0
24311699-WBS 23_24-33447,11:21:00,11:21:00,310122,30,0,0
24311699-WBS 23_24-33447,11:26:00,11:26:00,313581,31,0,0
24311699-WBS 23_24-33447,11:27:00,11:27:00,313580,32,0,0
24311699-WBS 23_24-33447,11:28:00,11:28:00,313579,33,0,0
24311699-WBS 23_24-33447,11:28:00,11:28:00,311203,34,1,0
24311700-WBS 23_24-33447,11:13:00,11:13:00,317803,1,0,0
24311700-WBS 23_24-33447,11:14:00,11:14:00,317804,2,0,0
24311700-WBS 23_24-33447,11:15:00,11:15:00,310244,3,0,0
24311700-WBS 23_24-33447,11:16:00,11:16:00,310245,4,0,0
24311700-WBS 23_24-33447,11:17:00,11:17:00,310248,5,0,0
24311700-WBS 23_24-33447,11:18:00,11:18:00,310249,6,0,0
24311700-WBS 23_24-33447,11:19:00,11:19:00,310807,7,0,0
24311700-WBS 23_24-33447,11:19:00,11:19:00,317820,8,0,0
24311700-WBS 23_24-33447,11:20:00,11:20:00,312793,9,0,0
24311700-WBS 23_24-33447,11:22:00,11:22:00,310804,10,0,0
24311700-WBS 23_24-33447,11:24:00,11:24:00,310802,11,0,0
24311700-WBS 23_24-33447,11:24:00,11:24:00,312781,12,0,0
24311700-WBS 23_24-33447,11:26:00,11:26:00,312782,13,0,0
24311700-WBS 23_24-33447,11:27:00,11:27:00,310089,14,0,0
24311700-WBS 23_24-33447,11:32:00,11:32:00,318074,15,0,0
24311700-WBS 23_24-33447,11:34:00,11:34:00,310565,16,0,0
24311700-WBS 23_24-33447,11:37:00,11:37:00,310073,17,0,0
24311700-WBS 23_24-33447,11:39:00,11:39:00,310579,18,0,0
24311700-WBS 23_24-33447,11:39:00,11:39:00,310580,19,0,0
24311700-WBS 23_24-33447,11:41:00,11:41:00,310076,20,0,0
24311700-WBS 23_24-33447,11:44:00,11:44:00,310575,21,0,0
24311700-WBS 23_24-33447,11:45:00,11:45:00,310360,22,0,0
24311700-WBS 23_24-33447,11:45:00,11:45:00,311892,23,0,0
24311700-WBS 23_24-33447,11:46:00,11:46:00,310356,24,0,0
24311700-WBS 23_24-33447,11:46:00,11:46:00,311893,25,0,0
24311700-WBS 23_24-33447,11:47:00,11:47:00,310358,26,0,0
24311700-WBS 23_24-33447,11:48:00,11:48:00,313678,27,0,0
24311700-WBS 23_24-33447,11:49:00,11:49:00,313679,28,0,0
24311700-WBS 23_24-33447,11:51:00,11:51:00,313680,29,1,0
24311701-WBS 23_24-33447,11:43:00,11:43:00,317803,1,0,0
24311701-WBS 23_24-33447,11:44:00,11:44:00,317804,2,0,0
24311701-WBS 23_24-33447,11:45:00,11:45:00,310244,3,0,0
24311701-WBS 23_24-33447,11:46:00,11:46:00,310245,4,0,0
24311701-WBS 23_24-33447,11:47:00,11:47:00,310248,5,0,0
24311701-WBS 23_24-33447,11:48:00,11:48:00,310249,6,0,0
24311701-WBS 23_24-33447,11:49:00,11:49:00,310807,7,0,0
24311701-WBS 23_24-33447,11:49:00,11:49:00,317820,8,0,0
24311701-WBS 23_24-33447,11:50:00,11:50:00,312793,9,0,0
24311701-WBS 23_24-33447,11:52:00,11:52:00,310804,10,0,0
24311701-WBS 23_24-33447,11:54:00,11:54:00,310802,11,0,0
24311701-WBS 23_24-33447,11:54:00,11:54:00,312781,12,0,0
24311701-WBS 23_24-33447,11:56:00,11:56:00,312782,13,0,0
24311701-WBS 23_24-33447,11:57:00,11:57:00,310089,14,0,0
24311701-WBS 23_24-33447,12:02:00,12:02:00,318074,15,0,0
24311701-WBS 23_24-33447,12:04:00,12:04:00,310565,16,0,0
24311701-WBS 23_24-33447,12:07:00,12:07:00,310073,17,0,0
24311701-WBS 23_24-33447,12:09:00,12:09:00,310579,18,0,0
24311701-WBS 23_24-33447,12:09:00,12:09:00,310580,19,0,0
24311701-WBS 23_24-33447,12:11:00,12:11:00,310076,20,0,0
24311701-WBS 23_24-33447,12:14:00,12:14:00,310575,21,0,0
24311701-WBS 23_24-33447,12:15:00,12:15:00,310360,22,0,0
24311701-WBS 23_24-33447,12:15:00,12:15:00,311892,23,0,0
24311701-WBS 23_24-33447,12:16:00,12:16:00,310356,24,0,0
24311701-WBS 23_24-33447,12:16:00,12:16:00,311893,25,0,0
24311701-WBS 23_24-33447,12:17:00,12:17:00,310358,26,0,0
24311701-WBS 23_24-33447,12:18:00,12:18:00,313678,27,0,0
24311701-WBS 23_24-33447,12:19:00,12:19:00,313679,28,0,0
24311701-WBS 23_24-33447,12:21:00,12:21:00,313680,29,0,0
24311701-WBS 23_24-33447,12:21:00,12:21:00,310122,30,0,0
24311701-WBS 23_24-33447,12:26:00,12:26:00,313581,31,0,0
24311701-WBS 23_24-33447,12:27:00,12:27:00,313580,32,0,0
24311701-WBS 23_24-33447,12:28:00,12:28:00,313579,33,0,0
24311701-WBS 23_24-33447,12:28:00,12:28:00,311203,34,1,0
24311702-WBS 23_24-33447,12:13:00,12:13:00,317803,1,0,0
24311702-WBS 23_24-33447,12:14:00,12:14:00,317804,2,0,0
24311702-WBS 23_24-33447,12:15:00,12:15:00,310244,3,0,0
24311702-WBS 23_24-33447,12:16:00,12:16:00,310245,4,0,0
24311702-WBS 23_24-33447,12:17:00,12:17:00,310248,5,0,0
24311702-WBS 23_24-33447,12:18:00,12:18:00,310249,6,0,0
24311702-WBS 23_24-33447,12:19:00,12:19:00,310807,7,0,0
24311702-WBS 23_24-33447,12:19:00,12:19:00,317820,8,0,0
24311702-WBS 23_24-33447,12:20:00,12:20:00,312793,9,0,0
24311702-WBS 23_24-33447,12:22:00,12:22:00,310804,10,0,0
24311702-WBS 23_24-33447,12:24:00,12:24:00,310802,11,0,0
24311702-WBS 23_24-33447,12:24:00,12:24:00,312781,12,0,0
24311702-WBS 23_24-33447,12:26:00,12:26:00,312782,13,0,0
24311702-WBS 23_24-33447,12:27:00,12:27:00,310089,14,0,0
24311702-WBS 23_24-33447,12:32:00,12:32:00,318074,15,0,0
24311702-WBS 23_24-33447,12:34:00,12:34:00,310565,16,0,0
24311702-WBS 23_24-33447,12:37:00,12:37:00,310073,17,0,0
24311702-WBS 23_24-33447,12:39:00,12:39:00,310579,18,0,0
24311702-WBS 23_24-33447,12:39:00,12:39:00,310580,19,0,0
24311702-WBS 23_24-33447,12:41:00,12:41:00,310076,20,0,0
24311702-WBS 23_24-33447,12:44:00,12:44:00,310575,21,0,0
24311702-WBS 23_24-33447,12:45:00,12:45:00,310360,22,0,0
24311702-WBS 23_24-33447,12:45:00,12:45:00,311892,23,0,0
24311702-WBS 23_24-33447,12:46:00,12:46:00,310356,24,0,0
24311702-WBS 23_24-33447,12:46:00,12:46:00,311893,25,0,0
24311702-WBS 23_24-33447,12:47:00,12:47:00,310358,26,0,0
24311702-WBS 23_24-33447,12:48:00,12:48:00,313678,27,0,0
24311702-WBS 23_24-33447,12:49:00,12:49:00,313679,28,0,0
24311702-WBS 23_24-33447,12:51:00,12:51:00,313680,29,1,0
24311703-WBS 23_24-33447,12:43:00,12:43:00,317803,1,0,0
24311703-WBS 23_24-33447,12:44:00,12:44:00,317804,2,0,0
24311703-WBS 23_24-33447,12:45:00,12:45:00,310244,3,0,0
24311703-WBS 23_24-33447,12:46:00,12:46:00,310245,4,0,0
24311703-WBS 23_24-33447,12:47:00,12:47:00,310248,5,0,0
24311703-WBS 23_24-33447,12:48:00,12:48:00,310249,6,0,0
24311703-WBS 23_24-33447,12:49:00,12:49:00,310807,7,0,0
24311703-WBS 23_24-33447,12:49:00,12:49:00,317820,8,0,0
24311703-WBS 23_24-33447,12:50:00,12:50:00,312793,9,0,0
24311703-WBS 23_24-33447,12:52:00,12:52:00,310804,10,0,0
24311703-WBS 23_24-33447,12:54:00,12:54:00,310802,11,0,0
24311703-WBS 23_24-33447,12:54:00,12:54:00,312781,12,0,0
24311703-WBS 23_24-33447,12:56:00,12:56:00,312782,13,0,0
24311703-WBS 23_24-33447,12:57:00,12:57:00,310089,14,0,0
24311703-WBS 23_24-33447,13:02:00,13:02:00,318074,15,0,0
24311703-WBS 23_24-33447,13:04:00,13:04:00,310565,16,0,0
24311703-WBS 23_24-33447,13:07:00,13:07:00,310073,17,0,0
24311703-WBS 23_24-33447,13:09:00,13:09:00,310579,18,0,0
24311703-WBS 23_24-33447,13:09:00,13:09:00,310580,19,0,0
24311703-WBS 23_24-33447,13:11:00,13:11:00,310076,20,0,0
24311703-WBS 23_24-33447,13:14:00,13:14:00,310575,21,0,0
24311703-WBS 23_24-33447,13:15:00,13:15:00,310360,22,0,0
24311703-WBS 23_24-33447,13:15:00,13:15:00,311892,23,0,0
24311703-WBS 23_24-33447,13:16:00,13:16:00,310356,24,0,0
24311703-WBS 23_24-33447,13:16:00,13:16:00,311893,25,0,0
24311703-WBS 23_24-33447,13:17:00,13:17:00,310358,26,0,0
24311703-WBS 23_24-33447,13:18:00,13:18:00,313678,27,0,0
24311703-WBS 23_24-33447,13:19:00,13:19:00,313679,28,0,0
24311703-WBS 23_24-33447,13:21:00,13:21:00,313680,29,0,0
24311703-WBS 23_24-33447,13:21:00,13:21:00,310122,30,0,0
24311703-WBS 23_24-33447,13:26:00,13:26:00,313581,31,0,0
24311703-WBS 23_24-33447,13:27:00,13:27:00,313580,32,0,0
24311703-WBS 23_24-33447,13:28:00,13:28:00,313579,33,0,0
24311703-WBS 23_24-33447,13:28:00,13:28:00,311203,34,1,0
24311704-WBS 23_24-33447,13:13:00,13:13:00,317803,1,0,0
24311704-WBS 23_24-33447,13:14:00,13:14:00,317804,2,0,0
24311704-WBS 23_24-33447,13:15:00,13:15:00,310244,3,0,0
24311704-WBS 23_24-33447,13:16:00,13:16:00,310245,4,0,0
24311704-WBS 23_24-33447,13:17:00,13:17:00,310248,5,0,0
24311704-WBS 23_24-33447,13:18:00,13:18:00,310249,6,0,0
24311704-WBS 23_24-33447,13:19:00,13:19:00,310807,7,0,0
24311704-WBS 23_24-33447,13:19:00,13:19:00,317820,8,0,0
24311704-WBS 23_24-33447,13:20:00,13:20:00,312793,9,0,0
24311704-WBS 23_24-33447,13:22:00,13:22:00,310804,10,0,0
24311704-WBS 23_24-33447,13:24:00,13:24:00,310802,11,0,0
24311704-WBS 23_24-33447,13:24:00,13:24:00,312781,12,0,0
24311704-WBS 23_24-33447,13:26:00,13:26:00,312782,13,0,0
24311704-WBS 23_24-33447,13:27:00,13:27:00,310089,14,0,0
24311704-WBS 23_24-33447,13:32:00,13:32:00,318074,15,0,0
24311704-WBS 23_24-33447,13:34:00,13:34:00,310565,16,0,0
24311704-WBS 23_24-33447,13:37:00,13:37:00,310073,17,0,0
24311704-WBS 23_24-33447,13:39:00,13:39:00,310579,18,0,0
24311704-WBS 23_24-33447,13:39:00,13:39:00,310580,19,0,0
24311704-WBS 23_24-33447,13:41:00,13:41:00,310076,20,0,0
24311704-WBS 23_24-33447,13:44:00,13:44:00,310575,21,0,0
24311704-WBS 23_24-33447,13:45:00,13:45:00,310360,22,0,0
24311704-WBS 23_24-33447,13:45:00,13:45:00,311892,23,0,0
24311704-WBS 23_24-33447,13:46:00,13:46:00,310356,24,0,0
24311704-WBS 23_24-33447,13:46:00,13:46:00,311893,25,0,0
24311704-WBS 23_24-33447,13:47:00,13:47:00,310358,26,0,0
24311704-WBS 23_24-33447,13:48:00,13:48:00,313678,27,0,0
24311704-WBS 23_24-33447,13:49:00,13:49:00,313679,28,0,0
24311704-WBS 23_24-33447,13:51:00,13:51:00,313680,29,1,0
24311705-WBS 23_24-33447,13:43:00,13:43:00,317803,1,0,0
24311705-WBS 23_24-33447,13:44:00,13:44:00,317804,2,0,0
24311705-WBS 23_24-33447,13:45:00,13:45:00,310244,3,0,0
24311705-WBS 23_24-33447,13:46:00,13:46:00,310245,4,0,0
24311705-WBS 23_24-33447,13:47:00,13:47:00,310248,5,0,0
24311705-WBS 23_24-33447,13:48:00,13:48:00,310249,6,0,0
24311705-WBS 23_24-33447,13:49:00,13:49:00,310807,7,0,0
24311705-WBS 23_24-33447,13:49:00,13:49:00,317820,8,0,0
24311705-WBS 23_24-33447,13:50:00,13:50:00,312793,9,0,0
24311705-WBS 23_24-33447,13:52:00,13:52:00,310804,10,0,0
24311705-WBS 23_24-33447,13:54:00,13:54:00,310802,11,0,0
24311705-WBS 23_24-33447,13:54:00,13:54:00,312781,12,0,0
24311705-WBS 23_24-33447,13:56:00,13:56:00,312782,13,0,0
24311705-WBS 23_24-33447,13:57:00,13:57:00,310089,14,0,0
24311705-WBS 23_24-33447,14:02:00,14:02:00,318074,15,0,0
24311705-WBS 23_24-33447,14:04:00,14:04:00,310565,16,0,0
24311705-WBS 23_24-33447,14:07:00,14:07:00,310073,17,0,0
24311705-WBS 23_24-33447,14:09:00,14:09:00,310579,18,0,0
24311705-WBS 23_24-33447,14:09:00,14:09:00,310580,19,0,0
24311705-WBS 23_24-33447,14:11:00,14:11:00,310076,20,0,0
24311705-WBS 23_24-33447,14:14:00,14:14:00,310575,21,0,0
24311705-WBS 23_24-33447,14:15:00,14:15:00,310360,22,0,0
24311705-WBS 23_24-33447,14:15:00,14:15:00,311892,23,0,0
24311705-WBS 23_24-33447,14:16:00,14:16:00,310356,24,0,0
24311705-WBS 23_24-33447,14:16:00,14:16:00,311893,25,0,0
24311705-WBS 23_24-33447,14:17:00,14:17:00,310358,26,0,0
24311705-WBS 23_24-33447,14:18:00,14:18:00,313678,27,0,0
24311705-WBS 23_24-33447,14:19:00,14:19:00,313679,28,0,0
24311705-WBS 23_24-33447,14:21:00,14:21:00,313680,29,0,0
24311705-WBS 23_24-33447,14:21:00,14:21:00,310122,30,0,0
24311705-WBS 23_24-33447,14:26:00,14:26:00,313581,31,0,0
24311705-WBS 23_24-33447,14:27:00,14:27:00,313580,32,0,0
24311705-WBS 23_24-33447,14:28:00,14:28:00,313579,33,0,0
24311705-WBS 23_24-33447,14:28:00,14:28:00,311203,34,1,0
24311706-WBS 23_24-33447,14:43:00,14:43:00,317803,1,0,0
24311706-WBS 23_24-33447,14:44:00,14:44:00,317804,2,0,0
24311706-WBS 23_24-33447,14:45:00,14:45:00,310244,3,0,0
24311706-WBS 23_24-33447,14:46:00,14:46:00,310245,4,0,0
24311706-WBS 23_24-33447,14:47:00,14:47:00,310248,5,0,0
24311706-WBS 23_24-33447,14:48:00,14:48:00,310249,6,0,0
24311706-WBS 23_24-33447,14:49:00,14:49:00,310807,7,0,0
24311706-WBS 23_24-33447,14:49:00,14:49:00,317820,8,0,0
24311706-WBS 23_24-33447,14:50:00,14:50:00,312793,9,0,0
24311706-WBS 23_24-33447,14:52:00,14:52:00,310804,10,0,0
24311706-WBS 23_24-33447,14:54:00,14:54:00,310802,11,0,0
24311706-WBS 23_24-33447,14:54:00,14:54:00,312781,12,0,0
24311706-WBS 23_24-33447,14:56:00,14:56:00,312782,13,0,0
24311706-WBS 23_24-33447,14:57:00,14:57:00,310089,14,0,0
24311706-WBS 23_24-33447,15:02:00,15:02:00,318074,15,0,0
24311706-WBS 23_24-33447,15:04:00,15:04:00,310565,16,0,0
24311706-WBS 23_24-33447,15:07:00,15:07:00,310073,17,0,0
24311706-WBS 23_24-33447,15:09:00,15:09:00,310579,18,0,0
24311706-WBS 23_24-33447,15:09:00,15:09:00,310580,19,0,0
24311706-WBS 23_24-33447,15:11:00,15:11:00,310076,20,0,0
24311706-WBS 23_24-33447,15:14:00,15:14:00,310575,21,0,0
24311706-WBS 23_24-33447,15:15:00,15:15:00,310360,22,0,0
24311706-WBS 23_24-33447,15:15:00,15:15:00,311892,23,0,0
24311706-WBS 23_24-33447,15:16:00,15:16:00,310356,24,0,0
24311706-WBS 23_24-33447,15:16:00,15:16:00,311893,25,0,0
24311706-WBS 23_24-33447,15:17:00,15:17:00,310358,26,0,0
24311706-WBS 23_24-33447,15:18:00,15:18:00,313678,27,0,0
24311706-WBS 23_24-33447,15:19:00,15:19:00,313679,28,0,0
24311706-WBS 23_24-33447,15:21:00,15:21:00,313680,29,0,0
24311706-WBS 23_24-33447,15:21:00,15:21:00,310122,30,0,0
24311706-WBS 23_24-33447,15:26:00,15:26:00,313581,31,0,0
24311706-WBS 23_24-33447,15:27:00,15:27:00,313580,32,0,0
24311706-WBS 23_24-33447,15:28:00,15:28:00,313579,33,0,0
24311706-WBS 23_24-33447,15:28:00,15:28:00,311203,34,1,0
24311707-WBS 23_24-33447,15:13:00,15:13:00,317803,1,0,0
24311707-WBS 23_24-33447,15:14:00,15:14:00,317804,2,0,0
24311707-WBS 23_24-33447,15:15:00,15:15:00,310244,3,0,0
24311707-WBS 23_24-33447,15:16:00,15:16:00,310245,4,0,0
