shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1240009,-27.571477,153.045476,30020
1240009,-27.571422,153.045094,30021
1240009,-27.571422,153.045094,40001
1240009,-27.571089,153.042793,40002
1240009,-27.571743,153.042671,40003
1240009,-27.571743,153.042671,50001
1240009,-27.571982,153.042626,50002
1240009,-27.572879,153.042457,50003
1240009,-27.573719,153.042300,50004
1240009,-27.573445,153.041400,50005
1240009,-27.572943,153.040440,50006
1240009,-27.570699,153.038177,50007
1240009,-27.570392,153.038229,50008
1240009,-27.569936,153.038301,50009
1240009,-27.569936,153.038301,60001
1240009,-27.569424,153.038382,60002
1240009,-27.568341,153.038582,60003
1240009,-27.567280,153.038778,60004
1240009,-27.567280,153.038778,70001
1240009,-27.566815,153.038864,70002
1240009,-27.565918,153.039029,70003
1240009,-27.565549,153.039098,70004
1240009,-27.565502,153.039107,70005
1240009,-27.565502,153.039107,80001
1240009,-27.565021,153.039195,80002
1240009,-27.564265,153.039336,80003
1240009,-27.564125,153.039362,80004
1240009,-27.563231,153.039526,80005
1240009,-27.562434,153.039675,80006
1240009,-27.562328,153.039699,80007
1240009,-27.561437,153.039868,80008
1240009,-27.560832,153.039958,80009
1240009,-27.560544,153.040041,80010
1240009,-27.560054,153.040136,80011
1240009,-27.560054,153.040136,90001
1240009,-27.559649,153.040215,90002
1240009,-27.558939,153.040332,90003
1240009,-27.558825,153.040348,90004
1240009,-27.558146,153.040484,90005
1240009,-27.558146,153.040484,100001
1240009,-27.557884,153.040537,100002
1240009,-27.557257,153.040640,100003
1240009,-27.555909,153.040890,100004
1240009,-27.555004,153.041063,100005
1240009,-27.555004,153.041063,110001
1240009,-27.554182,153.041221,110002
1240009,-27.554041,153.040532,110003
1240009,-27.554041,153.040532,120001
1240009,-27.553957,153.040117,120002
1240009,-27.553817,153.039194,120003
1240009,-27.553766,153.038863,120004
1240009,-27.553766,153.038863,130001
1240009,-27.553668,153.038215,130002
1240009,-27.553516,153.037203,130003
1240009,-27.553389,153.036348,130004
1240009,-27.553396,153.036347,130005
1240009,-27.553424,153.036337,130006
1240009,-27.553448,153.036321,130007
1240009,-27.553471,153.036299,130008
1240009,-27.553488,153.036273,130009
1240009,-27.553500,153.036242,130010
1240009,-27.553506,153.036209,130011
1240009,-27.553505,153.036170,130012
1240009,-27.553500,153.036144,130013
1240009,-27.553488,153.036115,130014
1240009,-27.553471,153.036087,130015
1240009,-27.553449,153.036065,130016
1240009,-27.553424,153.036049,130017
1240009,-27.553396,153.036040,130018
1240009,-27.553367,153.036035,130019
1240009,-27.553344,153.036039,130020
1240009,-27.553309,153.035796,130021
1240009,-27.553309,153.035796,140001
1240009,-27.553043,153.033978,140002
1240009,-27.552909,153.033080,140003
1240009,-27.552909,153.033080,150001
1240009,-27.552797,153.032329,150002
1240009,-27.552814,153.032322,150003
1240009,-27.552839,153.032306,150004
1240009,-27.552861,153.032285,150005
1240009,-27.552878,153.032257,150006
1240009,-27.552890,153.032227,150007
1240009,-27.552896,153.032195,150008
1240009,-27.552895,153.032155,150009
1240009,-27.553667,153.032009,150010
1240009,-27.554340,153.031887,150011
1240009,-27.554340,153.031887,160001
1240009,-27.554569,153.031845,160002
1240009,-27.554825,153.033590,160003
1240009,-27.553945,153.033810,160004
1240009,-27.553043,153.033978,160005
1240009,-27.552797,153.032329,160006
1240009,-27.552814,153.032322,160007
1240009,-27.552839,153.032306,160008
1240009,-27.552861,153.032285,160009
1240009,-27.552878,153.032257,160010
1240009,-27.552890,153.032227,160011
1240009,-27.552896,153.032195,160012
1240009,-27.552895,153.032155,160013
1240009,-27.552890,153.032130,160014
1240009,-27.552878,153.032099,160015
1240009,-27.552861,153.032072,160016
1240009,-27.552839,153.032051,160017
1240009,-27.552814,153.032034,160018
1240009,-27.552786,153.032023,160019
1240009,-27.552757,153.032020,160020
1240009,-27.552750,153.032021,160021
1240009,-27.552728,153.032023,160022
1240009,-27.552700,153.032034,160023
1240009,-27.552675,153.032050,160024
1240009,-27.552653,153.032072,160025
1240009,-27.552636,153.032099,160026
1240009,-27.552624,153.032129,160027
1240009,-27.552618,153.032161,160028
1240009,-27.552618,153.032195,160029
1240009,-27.552620,153.032207,160030
1240009,-27.552067,153.032314,160031
1240009,-27.552067,153.032314,170001
1240009,-27.551875,153.032350,170002
1240009,-27.551429,153.032433,170003
1240009,-27.550961,153.032564,170004
1240009,-27.550720,153.032606,170005
1240009,-27.550720,153.032606,180001
1240009,-27.550046,153.032726,180002
1240009,-27.549807,153.032752,180003
1240009,-27.549356,153.032787,180004
1240009,-27.548912,153.032807,180005
1240009,-27.548420,153.032832,180006
1240009,-27.547429,153.033015,180007
1240009,-27.547267,153.033050,180008
1240009,-27.547267,153.033050,190001
1240009,-27.545384,153.033453,190002
1240009,-27.545358,153.033172,190003
1240009,-27.545245,153.032444,190004
1240009,-27.545245,153.032444,200001
1240009,-27.544927,153.030393,200002
1240009,-27.544809,153.029605,200003
1240009,-27.544688,153.028853,200004
1240009,-27.544688,153.028853,210001
1240009,-27.544636,153.028533,210002
1240009,-27.544439,153.027259,210003
1240009,-27.544294,153.026383,210004
1240009,-27.544294,153.026383,220001
1240009,-27.544268,153.026227,220002
1240009,-27.543935,153.023877,220003
1240009,-27.543718,153.022414,220004
1240009,-27.543718,153.022414,230001
1240009,-27.543679,153.022148,230002
1240009,-27.543537,153.021241,230003
1240009,-27.543509,153.020917,230004
1240009,-27.543492,153.020777,230005
1240009,-27.543379,153.020822,230006
1240009,-27.543224,153.020892,230007
1240009,-27.542531,153.021159,230008
1240009,-27.542208,153.021271,230009
1240009,-27.542208,153.021271,240001
1240009,-27.541749,153.021430,240002
1240009,-27.541351,153.021587,240003
1240009,-27.540653,153.021821,240004
1240009,-27.540210,153.022008,240005
1240009,-27.539989,153.022088,240006
1240009,-27.539989,153.022088,250001
1240009,-27.539742,153.022178,250002
1240009,-27.539288,153.022319,250003
1240009,-27.538277,153.022497,250004
1240009,-27.537758,153.022400,250005
1240009,-27.537758,153.022400,260001
1240009,-27.537270,153.022310,260002
1240009,-27.536946,153.022346,260003
1240009,-27.536493,153.022530,260004
1240009,-27.536165,153.022758,260005
1240009,-27.536165,153.022758,270001
1240009,-27.535710,153.023073,270002
1240009,-27.535430,153.023443,270003
1240009,-27.534679,153.024330,270004
1240009,-27.534518,153.024426,270005
1240009,-27.534316,153.024575,270006
1240009,-27.534316,153.024575,280001
1240009,-27.533723,153.025012,280002
1240009,-27.533297,153.025019,280003
1240009,-27.532875,153.024768,280004
1240009,-27.532700,153.024606,280005
1240009,-27.532146,153.024197,280006
1240009,-27.532146,153.024197,290001
1240009,-27.531816,153.023953,290002
1240009,-27.531562,153.023837,290003
1240009,-27.530634,153.023669,290004
1240009,-27.529812,153.023533,290005
1240009,-27.528935,153.023375,290006
1240009,-27.528935,153.023375,300001
1240009,-27.528849,153.023360,300002
1240009,-27.528455,153.023183,300003
1240009,-27.527532,153.022801,300004
1240009,-27.527429,153.022756,300005
1240009,-27.527429,153.022756,310001
1240009,-27.527221,153.022663,310002
1240009,-27.527136,153.022644,310003
1240009,-27.527059,153.022644,310004
1240009,-27.526881,153.022663,310005
1240009,-27.526225,153.022810,310006
1240009,-27.526016,153.022853,310007
1240009,-27.526016,153.022853,320001
1240009,-27.525639,153.022929,320002
1240009,-27.525437,153.022978,320003
1240009,-27.525333,153.022975,320004
1240009,-27.525246,153.022967,320005
1240009,-27.525121,153.022937,320006
1240009,-27.525044,153.022913,320007
1240009,-27.524942,153.022924,320008
1240009,-27.524368,153.023438,320009
1240009,-27.523775,153.023924,320010
1240009,-27.523627,153.024057,320011
1240009,-27.523349,153.024310,320012
1240009,-27.523349,153.024310,330001
1240009,-27.522909,153.024710,330002
1240009,-27.522321,153.025243,330003
1240009,-27.522321,153.025243,340001
1240009,-27.522054,153.025485,340002
1240009,-27.521174,153.026268,340003
1240009,-27.520827,153.026591,340004
1240009,-27.520827,153.026591,350001
1240009,-27.519016,153.028270,350002
1240009,-27.518476,153.028907,350003
1240009,-27.518266,153.029180,350004
1240009,-27.518160,153.029317,350005
1240009,-27.517834,153.029493,350006
1240009,-27.517329,153.029695,350007
1240009,-27.517055,153.029802,350008
1240009,-27.516639,153.029901,350009
1240009,-27.516639,153.029901,360001
1240009,-27.516353,153.029970,360002
1240009,-27.515712,153.030205,360003
1240009,-27.515230,153.030382,360004
1240009,-27.514984,153.030468,360005
1240009,-27.514984,153.030468,370001
1240009,-27.513882,153.030855,370002
1240009,-27.513239,153.031102,370003
1240009,-27.512719,153.031306,370004
1240009,-27.512719,153.031306,380001
1240009,-27.512616,153.031346,380002
1240009,-27.512444,153.031414,380003
1240009,-27.511589,153.031785,380004
1240009,-27.511036,153.032027,380005
1240009,-27.511036,153.032027,390001
1240009,-27.510721,153.032165,390002
1240009,-27.510127,153.032518,390003
1240009,-27.509848,153.032704,390004
1240009,-27.509597,153.032873,390005
1240009,-27.508074,153.033785,390006
1240009,-27.507624,153.034040,390007
1240009,-27.507283,153.034186,390008
1240009,-27.507147,153.034242,390009
1240009,-27.506798,153.034378,390010
1240009,-27.506798,153.034378,400001
1240009,-27.506513,153.034489,400002
1240009,-27.506308,153.034560,400003
1240009,-27.506217,153.034574,400004
1240009,-27.506109,153.034572,400005
1240009,-27.505888,153.034525,400006
1240009,-27.505232,153.034398,400007
1240009,-27.504873,153.034332,400008
1240009,-27.504873,153.034332,410001
1240009,-27.504587,153.034280,410002
1240009,-27.503851,153.034247,410003
1240009,-27.503403,153.034215,410004
1240009,-27.503136,153.034267,410005
1240009,-27.502442,153.034390,410006
1240009,-27.502373,153.034408,410007
1240009,-27.502250,153.034452,410008
1240009,-27.501706,153.034723,410009
1240009,-27.501328,153.034911,410010
1240009,-27.501328,153.034911,420001
1240009,-27.501121,153.035014,420002
1240009,-27.501022,153.035054,420003
1240009,-27.499967,153.035298,420004
1240009,-27.499490,153.035405,420005
1240009,-27.499199,153.035470,420006
1240009,-27.499003,153.035471,420007
1240009,-27.499003,153.035471,430001
1240009,-27.498934,153.035472,430002
1240009,-27.498757,153.035445,430003
1240009,-27.498256,153.035337,430004
1240009,-27.497743,153.035204,430005
1240009,-27.497743,153.035204,440001
1240009,-27.497208,153.035067,440002
1240009,-27.497001,153.035006,440003
1240009,-27.496873,153.034976,440004
1240009,-27.496698,153.034934,440005
1240009,-27.495830,153.034761,440006
1240009,-27.495371,153.034599,440007
1240009,-27.494533,153.034445,440008
1240009,-27.494203,153.034409,440009
1240009,-27.493960,153.034399,440010
1240009,-27.493750,153.034402,440011
1240009,-27.493485,153.034463,440012
1240009,-27.493314,153.034534,440013
1240009,-27.493043,153.034639,440014
1240009,-27.492320,153.034846,440015
1240009,-27.491160,153.035166,440016
1240009,-27.490807,153.035274,440017
1240009,-27.490807,153.035274,450001
1240009,-27.489889,153.035557,450002
1240009,-27.489597,153.035642,450003
1240009,-27.489098,153.035797,450004
1240009,-27.488862,153.035859,450005
1240009,-27.488833,153.035864,450006
1240009,-27.488833,153.035864,460001
1240009,-27.488577,153.035914,460002
1240009,-27.488428,153.035930,460003
1240009,-27.486762,153.035900,460004
1240009,-27.486508,153.035884,460005
1240009,-27.486323,153.035886,460006
1240009,-27.486205,153.035601,460007
1240009,-27.486105,153.035298,460008
1240009,-27.486085,153.035155,460009
1240009,-27.486018,153.034659,460010
1240009,-27.486018,153.034659,470001
1240009,-27.486000,153.034537,470002
1240009,-27.485989,153.034455,470003
1240009,-27.486012,153.034112,470004
1240009,-27.486024,153.033985,470005
1240009,-27.486017,153.033855,470006
1240009,-27.485890,153.032981,470007
1240009,-27.485833,153.032752,470008
1240009,-27.485794,153.032609,470009
1240009,-27.485628,153.032560,470010
1240009,-27.485490,153.032463,470011
1240009,-27.485375,153.032367,470012
1240009,-27.485261,153.032242,470013
1240009,-27.485159,153.032027,470014
1240009,-27.485074,153.031800,470015
1240009,-27.484970,153.031463,470016
1240009,-27.484880,153.031078,470017
1240009,-27.484816,153.030593,470018
1240009,-27.484517,153.028621,470019
1240009,-27.484443,153.028229,470020
1240009,-27.484443,153.028229,480001
1240009,-27.484432,153.028170,480002
1240009,-27.484396,153.027998,480003
1240009,-27.484345,153.027855,480004
1240009,-27.483752,153.027190,480005
1240009,-27.483415,153.026830,480006
1240009,-27.483209,153.026479,480007
1240009,-27.482790,153.024295,480008
1240009,-27.482694,153.023935,480009
1240009,-27.482614,153.023665,480010
1240009,-27.482470,153.023360,480011
1240009,-27.482277,153.023018,480012
1240009,-27.482127,153.022797,480013
1240009,-27.481933,153.022645,480014
1240009,-27.481651,153.022490,480015
1240009,-27.481495,153.022425,480016
1240009,-27.481401,153.022385,480017
1240009,-27.481161,153.022222,480018
1240009,-27.480687,153.021896,480019
1240009,-27.480687,153.021896,490001
1240009,-27.480681,153.021892,490002
1240009,-27.480572,153.021817,490003
1240009,-27.479719,153.021325,490004
1240009,-27.479626,153.021272,490005
1240009,-27.479342,153.021080,490006
1240009,-27.478318,153.020391,490007
1240009,-27.477989,153.020223,490008
1240009,-27.477700,153.020076,490009
1240009,-27.477558,153.019975,490010
1240009,-27.476268,153.019060,490011
1240009,-27.475857,153.018768,490012
1240009,-27.475382,153.018430,490013
1240009,-27.474792,153.017970,490014
1240009,-27.474482,153.017755,490015
1240009,-27.474403,153.017709,490016
1240009,-27.474358,153.017705,490017
1240009,-27.474317,153.017709,490018
1240009,-27.474261,153.017743,490019
1240009,-27.474007,153.018187,490020
1240009,-27.473948,153.018267,490021
1240009,-27.473688,153.018618,490022
1240009,-27.473252,153.019429,490023
1240009,-27.473252,153.019429,500001
1240009,-27.473241,153.019451,500002
1240009,-27.472972,153.019898,500003
1240009,-27.472834,153.020147,500004
1240009,-27.471660,153.022404,500005
1240009,-27.471633,153.022574,500006
1240009,-27.471616,153.022598,500007
1240009,-27.471595,153.022614,500008
1240009,-27.471586,153.022616,500009
1240009,-27.471568,153.022611,500010
1240009,-27.470898,153.021906,500011
1240009,-27.470888,153.021901,500012
1240009,-27.470880,153.021904,500013
1240009,-27.470851,153.021938,500014
1240009,-27.470496,153.022396,500015
1240009,-27.470179,153.022794,500016
1240009,-27.469425,153.023762,500017
1240009,-27.469425,153.023762,510001
1240009,-27.468866,153.024482,510002
1240009,-27.468522,153.024928,510003
1240009,-27.468279,153.025240,510004
1240009,-27.468195,153.025348,510005
1240009,-27.467655,153.026039,510006
1240009,-27.467655,153.026039,520001
1240009,-27.467553,153.026170,520002
1240009,-27.467508,153.026226,520003
1240009,-27.466899,153.027009,520004
1240009,-27.466786,153.027153,520005
1240009,-27.466239,153.027860,520006
1240009,-27.465766,153.028472,520007
1240009,-27.465766,153.028472,530001
1240009,-27.465765,153.028473,530002
1240009,-27.465599,153.028691,530003
1240009,-27.464934,153.029545,530004
1240009,-27.463684,153.031166,530005
1240009,-27.463524,153.031370,530006
1240009,-27.463023,153.031230,530007
1240009,-27.462840,153.031208,530008
1240009,-27.462757,153.031208,530009
1240009,-27.462757,153.031208,540001
1240009,-27.462336,153.031205,540002
1240009,-27.461816,153.031192,540003
1240009,-27.461607,153.031222,540004
1240009,-27.461538,153.031250,540005
1240009,-27.461131,153.031423,540006
1240009,-27.460942,153.031526,540007
1240009,-27.460616,153.031680,540008
1240009,-27.460482,153.031727,540009
1240009,-27.459874,153.031852,540010
1240009,-27.459543,153.031838,540011
1240009,-27.459423,153.031857,540012
1240009,-27.459423,153.031857,550001
1240009,-27.459375,153.031866,550002
1240009,-27.459023,153.032125,550003
1240009,-27.458711,153.032465,550004
1240009,-27.458084,153.033045,550005
1240009,-27.457431,153.033692,550006
1240009,-27.457189,153.033935,550007
1240009,-27.457189,153.033935,560001
1240009,-27.457096,153.034028,560002
1240009,-27.456801,153.034324,560003
1240009,-27.456217,153.034895,560004
1240009,-27.456416,153.035156,560005
1240010,-27.457052,153.035990,10001
1240010,-27.457239,153.036235,10002
1240010,-27.457506,153.035971,10003
1240010,-27.457825,153.035658,10004
1240010,-27.457938,153.035546,10005
1240010,-27.458080,153.035404,10006
1240010,-27.458477,153.035015,10007
1240010,-27.459116,153.034365,10008
1240010,-27.459217,153.034270,10009
1240010,-27.459512,153.033970,10010
1240010,-27.459512,153.033970,20001
1240010,-27.459679,153.033799,20002
1240010,-27.459927,153.033552,20003
1240010,-27.460445,153.033037,20004
1240010,-27.460445,153.033037,30001
1240010,-27.460906,153.032581,30002
1240010,-27.461044,153.032457,30003
1240010,-27.461724,153.031792,30004
1240010,-27.461829,153.031704,30005
1240010,-27.461849,153.031706,30006
1240010,-27.461960,153.031676,30007
1240010,-27.462110,153.031592,30008
1240010,-27.462221,153.031512,30009
1240010,-27.462367,153.031419,30010
1240010,-27.462544,153.031342,30011
1240010,-27.462699,153.031294,30012
1240010,-27.462823,153.031278,30013
1240010,-27.463004,153.031307,30014
1240010,-27.463300,153.031371,30015
1240010,-27.463524,153.031370,30016
1240010,-27.463684,153.031166,30017
1240010,-27.464781,153.029744,30018
1240010,-27.464781,153.029744,40001
1240010,-27.464934,153.029545,40002
1240010,-27.465599,153.028691,40003
1240010,-27.465765,153.028473,40004
1240010,-27.466239,153.027860,40005
1240010,-27.466786,153.027153,40006
1240010,-27.466899,153.027009,40007
1240010,-27.467508,153.026226,40008
1240010,-27.467553,153.026170,40009
1240010,-27.467829,153.025816,40010
1240010,-27.467829,153.025816,50001
1240010,-27.468195,153.025348,50002
1240010,-27.468279,153.025240,50003
1240010,-27.468522,153.024928,50004
1240010,-27.468866,153.024482,50005
1240010,-27.469647,153.023477,50006
1240010,-27.469647,153.023477,60001
1240010,-27.470179,153.022794,60002
1240010,-27.470496,153.022396,60003
1240010,-27.470851,153.021938,60004
1240010,-27.471454,153.022619,60005
1240010,-27.471565,153.022706,60006
1240010,-27.471595,153.022656,60007
1240010,-27.471633,153.022574,60008
1240010,-27.471660,153.022404,60009
1240010,-27.472834,153.020147,60010
1240010,-27.472972,153.019898,60011
1240010,-27.473241,153.019451,60012
1240010,-27.473688,153.018618,60013
1240010,-27.473948,153.018267,60014
1240010,-27.474007,153.018187,60015
1240010,-27.474202,153.017846,60016
1240010,-27.474202,153.017846,70001
1240010,-27.474261,153.017743,70002
1240010,-27.474317,153.017709,70003
1240010,-27.474358,153.017705,70004
1240010,-27.474403,153.017709,70005
1240010,-27.474482,153.017755,70006
1240010,-27.474792,153.017970,70007
1240010,-27.475382,153.018430,70008
1240010,-27.475857,153.018768,70009
1240010,-27.476268,153.019060,70010
1240010,-27.477558,153.019975,70011
1240010,-27.477700,153.020076,70012
1240010,-27.477989,153.020223,70013
1240010,-27.478318,153.020391,70014
1240010,-27.479342,153.021080,70015
1240010,-27.479626,153.021272,70016
1240010,-27.479719,153.021325,70017
1240010,-27.480572,153.021817,70018
1240010,-27.480681,153.021892,70019
1240010,-27.481056,153.022149,70020
1240010,-27.481056,153.022149,80001
1240010,-27.481161,153.022222,80002
1240010,-27.481401,153.022385,80003
1240010,-27.481495,153.022425,80004
1240010,-27.481651,153.022490,80005
1240010,-27.481933,153.022645,80006
1240010,-27.482127,153.022797,80007
1240010,-27.482277,153.023018,80008
1240010,-27.482470,153.023360,80009
1240010,-27.482614,153.023665,80010
1240010,-27.482694,153.023935,80011
1240010,-27.482790,153.024295,80012
1240010,-27.483209,153.026479,80013
1240010,-27.483415,153.026830,80014
1240010,-27.483752,153.027190,80015
1240010,-27.484345,153.027855,80016
1240010,-27.484396,153.027998,80017
1240010,-27.484432,153.028170,80018
1240010,-27.484472,153.028378,80019
1240010,-27.484472,153.028378,90001
1240010,-27.484517,153.028621,90002
1240010,-27.484816,153.030593,90003
1240010,-27.484880,153.031078,90004
1240010,-27.484970,153.031463,90005
1240010,-27.485074,153.031800,90006
1240010,-27.485159,153.032027,90007
1240010,-27.485261,153.032242,90008
1240010,-27.485375,153.032367,90009
1240010,-27.485490,153.032463,90010
1240010,-27.485628,153.032560,90011
1240010,-27.485794,153.032609,90012
1240010,-27.485833,153.032752,90013
1240010,-27.485890,153.032981,90014
1240010,-27.486017,153.033855,90015
1240010,-27.486024,153.033985,90016
1240010,-27.486012,153.034112,90017
1240010,-27.485989,153.034455,90018
1240010,-27.486000,153.034537,90019
1240010,-27.486073,153.035068,90020
1240010,-27.486073,153.035068,100001
1240010,-27.486085,153.035155,100002
1240010,-27.486105,153.035298,100003
1240010,-27.486205,153.035601,100004
1240010,-27.486323,153.035886,100005
1240010,-27.486366,153.036004,100006
1240010,-27.486440,153.036342,100007
1240010,-27.486497,153.036670,100008
1240010,-27.486528,153.036825,100009
1240010,-27.486549,153.036910,100010
1240010,-27.486582,153.036985,100011
1240010,-27.486644,153.037072,100012
1240010,-27.486707,153.037131,100013
1240010,-27.486844,153.037349,100014
1240010,-27.487073,153.037506,100015
1240010,-27.487162,153.037547,100016
1240010,-27.487162,153.037547,110001
1240010,-27.487193,153.037561,110002
1240010,-27.487297,153.037577,110003
1240010,-27.487381,153.037566,110004
1240010,-27.487446,153.037528,110005
1240010,-27.487596,153.037278,110006
1240010,-27.487690,153.037194,110007
1240010,-27.487750,153.037148,110008
1240010,-27.487843,153.037099,110009
1240010,-27.487958,153.037044,110010
1240010,-27.488487,153.036878,110011
1240010,-27.489382,153.036635,110012
1240010,-27.489520,153.036601,110013
1240010,-27.489520,153.036601,120001
1240010,-27.490051,153.036471,120002
1240010,-27.489913,153.035674,120003
1240010,-27.490748,153.035424,120004
1240010,-27.491177,153.035296,120005
1240010,-27.491422,153.035225,120006
1240010,-27.491495,153.035204,120007
1240010,-27.491495,153.035204,130001
1240010,-27.491682,153.035154,130002
1240010,-27.492470,153.034935,130003
1240010,-27.492719,153.034867,130004
1240010,-27.493721,153.034639,130005
1240010,-27.494098,153.034642,130006
1240010,-27.494577,153.034702,130007
1240010,-27.495783,153.034916,130008
1240010,-27.496557,153.035047,130009
1240010,-27.496878,153.035137,130010
1240010,-27.497010,153.035169,130011
1240010,-27.497233,153.035225,130012
1240010,-27.498264,153.035462,130013
1240010,-27.498797,153.035592,130014
1240010,-27.499025,153.035620,130015
1240010,-27.499163,153.035615,130016
1240010,-27.499163,153.035615,140001
1240010,-27.499241,153.035612,140002
1240010,-27.499528,153.035541,140003
1240010,-27.499985,153.035429,140004
1240010,-27.500470,153.035303,140005
1240010,-27.500470,153.035303,150001
1240010,-27.501048,153.035153,150002
1240010,-27.501144,153.035115,150003
1240010,-27.501715,153.034844,150004
1240010,-27.502250,153.034574,150005
1240010,-27.502387,153.034522,150006
1240010,-27.502465,153.034502,150007
1240010,-27.502679,153.034464,150008
1240010,-27.502962,153.034413,150009
1240010,-27.502962,153.034413,160001
1240010,-27.503422,153.034332,160002
1240010,-27.504595,153.034387,160003
1240010,-27.505215,153.034483,160004
1240010,-27.506009,153.034646,160005
1240010,-27.506009,153.034646,170001
1240010,-27.506146,153.034674,170002
1240010,-27.506233,153.034684,170003
1240010,-27.506316,153.034673,170004
1240010,-27.506528,153.034597,170005
1240010,-27.507301,153.034288,170006
1240010,-27.507683,153.034132,170007
1240010,-27.508111,153.033911,170008
1240010,-27.509386,153.033141,170009
1240010,-27.509386,153.033141,180001
1240010,-27.509644,153.032985,180002
1240010,-27.510041,153.032722,180003
1240010,-27.510743,153.032281,180004
1240010,-27.511577,153.031908,180005
1240010,-27.511577,153.031908,190001
1240010,-27.511700,153.031853,190002
1240010,-27.512478,153.031520,190003
1240010,-27.512624,153.031460,190004
1240010,-27.512883,153.031365,190005
1240010,-27.512883,153.031365,200001
1240010,-27.513268,153.031224,200002
1240010,-27.513902,153.030987,200003
1240010,-27.514263,153.030860,200004
1240010,-27.514263,153.030860,210001
1240010,-27.515254,153.030510,210002
1240010,-27.516382,153.030129,210003
1240010,-27.517091,153.029956,210004
1240010,-27.517354,153.029866,210005
1240010,-27.517775,153.029690,210006
1240010,-27.517775,153.029690,220001
1240010,-27.517874,153.029649,220002
1240010,-27.517887,153.029644,220003
1240010,-27.518288,153.029395,220004
1240010,-27.518683,153.028824,220005
1240010,-27.519112,153.028392,220006
1240010,-27.520425,153.027173,220007
1240010,-27.520425,153.027173,230001
1240010,-27.521261,153.026398,230002
1240010,-27.522146,153.025610,230003
1240010,-27.522959,153.024872,230004
1240010,-27.523535,153.024349,230005
1240010,-27.523535,153.024349,240001
1240010,-27.523892,153.024025,240002
1240010,-27.524467,153.023489,240003
1240010,-27.524581,153.023440,240004
1240010,-27.524831,153.023269,240005
1240010,-27.524954,153.023190,240006
1240010,-27.525138,153.023133,240007
1240010,-27.525670,153.023022,240008
1240010,-27.526044,153.022941,240009
1240010,-27.526044,153.022941,250001
1240010,-27.526309,153.022883,250002
1240010,-27.526956,153.022758,250003
1240010,-27.527062,153.022753,250004
1240010,-27.527187,153.022753,250005
1240010,-27.527468,153.022864,250006
1240010,-27.527822,153.023022,250007
1240010,-27.527822,153.023022,260001
1240010,-27.528425,153.023293,260002
1240010,-27.528726,153.023413,260003
1240010,-27.528842,153.023457,260004
1240010,-27.529578,153.023632,260005
1240010,-27.529578,153.023632,270001
1240010,-27.529788,153.023683,270002
1240010,-27.530634,153.023833,270003
1240010,-27.531516,153.023992,270004
1240010,-27.531745,153.024092,270005
1240010,-27.532268,153.024479,270006
1240010,-27.532268,153.024479,280001
1240010,-27.532617,153.024738,280002
1240010,-27.532817,153.024915,280003
1240010,-27.533265,153.025180,280004
1240010,-27.533794,153.025149,280005
1240010,-27.534339,153.024751,280006
1240010,-27.534339,153.024751,290001
1240010,-27.534593,153.024566,290002
1240010,-27.534757,153.024459,290003
1240010,-27.534842,153.024391,290004
1240010,-27.535528,153.023554,290005
1240010,-27.535794,153.023202,290006
1240010,-27.536446,153.022751,290007
1240010,-27.536446,153.022751,300001
1240010,-27.536540,153.022686,300002
1240010,-27.536821,153.022539,300003
1240010,-27.536962,153.022467,300004
1240010,-27.537260,153.022434,300005
1240010,-27.538259,153.022649,300006
1240010,-27.538414,153.022621,300007
1240010,-27.538414,153.022621,310001
1240010,-27.539296,153.022466,310002
1240010,-27.539779,153.022300,310003
1240010,-27.540245,153.022137,310004
1240010,-27.540451,153.022055,310005
1240010,-27.540451,153.022055,320001
1240010,-27.540691,153.021960,320002
1240010,-27.541388,153.021693,320003
1240010,-27.541839,153.021526,320004
1240010,-27.542665,153.021793,320005
1240010,-27.542665,153.021793,330001
1240010,-27.542669,153.021794,330002
1240010,-27.543134,153.021953,330003
1240010,-27.543374,153.022076,330004
1240010,-27.543423,153.022154,330005
1240010,-27.543486,153.022235,330006
1240010,-27.543551,153.022347,330007
1240010,-27.543614,153.022424,330008
1240010,-27.543694,153.022962,330009
1240010,-27.543694,153.022962,340001
1240010,-27.543836,153.023906,340002
1240010,-27.544025,153.025209,340003
1240010,-27.544144,153.025971,340004
1240010,-27.544144,153.025971,350001
1240010,-27.544188,153.026251,350002
1240010,-27.544346,153.027272,350003
1240010,-27.544542,153.028552,350004
1240010,-27.544618,153.029022,350005
1240010,-27.544618,153.029022,360001
1240010,-27.544716,153.029624,360002
1240010,-27.544834,153.030413,360003
1240010,-27.544895,153.030807,360004
1240010,-27.544895,153.030807,370001
1240010,-27.545268,153.033188,370002
1240010,-27.545310,153.033457,370003
1240010,-27.545384,153.033453,370004
1240010,-27.547429,153.033015,370005
1240010,-27.547783,153.032949,370006
1240010,-27.547783,153.032949,380001
1240010,-27.548420,153.032832,380002
1240010,-27.548912,153.032807,380003
1240010,-27.549356,153.032787,380004
1240010,-27.549757,153.032756,380005
1240010,-27.549757,153.032756,390001
1240010,-27.549807,153.032752,390002
1240010,-27.550046,153.032726,390003
1240010,-27.550961,153.032564,390004
1240010,-27.551151,153.032511,390005
1240010,-27.551151,153.032511,400001
1240010,-27.551429,153.032433,400002
1240010,-27.551875,153.032350,400003
1240010,-27.552369,153.032256,400004
